Date,Title,Review,Rating
26 December 2007,Primal honesty and morality,"After many years of barely watching any movies, I treated myself to several classics recently. And this was the best.

That I so enjoyed this movie so much came as a shock to me. I literally never before have been able to even sit through a western, which (in my admittedly limited experience) was schlock action starring John Wayne as the taciturn all-American good guy being tough and beating up the outlaws. Watching GBU, I was enthralled for the entire three hours. Twice. And if I had time, I would have watched it a third time.

The setting is typically western: a dry, dusty panorama in which men barely co-exist with each other; few wasted words; and lots of action, horses, and gunfighting in a wild west barely governed by incipient institutions of law & order  all shrouded within a morality play of good vs. bad. But what I liked so much is exactly what I hate about John Wayne westerns  the seriousness and honesty with which moral context is considered. In Hollywood, good vs. bad is as thoughtlessly superscripted as the protagonists' white and black hats. In GBU every remnant of moralizing has been ruthlessly cut.

Good, Bad, and Ugly are personified in the form of three characters: Bad (""Sentenza"") is the easiest to understand. He is *very* bad, perhaps not so different from other villains, but much more sharply developed; murderous, sadistic, traitorous, and remorseless. Good (""Blondie"") and Ugly (""Tuco"") are more puzzling, but their labels are the key to the movie. Both Blondie and Tuco are outlaws and killers with only the barest hint of morality, but they're not evil in the same way that Sentenza is. Tuco is demonstrative, emotional, loud, wild, and unpredictable; but driven by survival rather than satanic urges. Blondie is cool, calm, rational and controlled  in many ways similar to Sentenza  but whereas Sentenza tortures, maims, kills, and lies for the hell of it, even apparently enjoys it, Blondie simply goes about his business coolly, and shows several poignant hints of empathy, decency, and a sense of justice.

GBU takes place during the Civil War and strips away the high-level political struggle of history books, leaving us with the soldier's vantage point of brutality, pointless death, and some individual decency. The politics are indecipherable from this vantage point. GBU hits this point home when our protagonists wind up in a prison camp because the oncoming gray cavalry uniforms turn out to be dust-covered blue. Later, they encounter an army fighting over a worthless bridge, suffering countless pointless deaths and casualties. Because Leone has so rigorously excised traditional off-the-shelf morality, the few instances of humanity are remarkably poignant. One such instance is when Blondie shares his coat and cigar with a dying soldier; another is when prisoners are forced  by Sentenza's orders  to play music to cover up the screams of the tortured. Sentenza apparently enjoyed the irony of beautiful sounds used for such ends; the musicians are, of course, pained by it.

That was one of many extraordinarily striking scenes. The honesty of the moral context was what I liked best about the film, but I liked everything else too. Indeed the same primal, ruthless honesty that characterizes the character development pervades the film. The music is unlike anything I'd ever heard  it's an audible version of the arid west and the tensions and lawlessness that characterize the film. Underlying the entire score is one instantly memorable theme starting off with what sounds like a screaming hyena. The story took place in New Mexico, and even though it was filmed in Spain, it really does look like New Mexico; and just as in life in the American west, the wide, breathtaking panorama tends to subordinates dialog. Indeed, it is several minutes into the film before even one word is spoken.

The plot was extremely clever  and never predictable. High level suspense is maintained for the full three hours. It was hard to imagine how it could unfold  three uncompromising outlaws in search of one buried treasure; cooperation was not in their nature, but nothing was ever done out of character. Any Western cliché that you can think of is either given a unique twist or destroyed by masterful storytelling. For example there is an utterly irreverent scene in which Tuco meets his brother, a sincere Priest, and turns platitudes upside down. The brother begins with the standard rebuke of the criminal's behavior, but Tuco punches back and says, ""Where we come from there were only two ways out. You lacked the courage to do what I've done."" The movie is also irreverently funny: For example, Twice Tuco gained the upper hand on Blondie and said:

""There are two kinds of spurs(?), my friend. Those that come in by the door, and (crosses himself) those that come in by the window.""

""There are two kinds of people in the world, my friend. Those who have a rope around their neck and those who have the job of cutting."" Later Blondie gained the advantage of Tuco and observed:

""You see in this world there's two kinds of people my friend - those with loaded guns, and those who dig. You dig."" In addition to all these specific attributes, a unique and strikingly cool style infuses the entire film: long scenes of tense silences  never for an instant boring; and telling, startling close-ups and transitions. Most noteworthy was the film's climax. As the protagonists stand there with their fingers on their holsters, waiting for the first person to go for their gun(s), the transitions start out slowly, and speed up as the tension increases. As I write this, I wish I had my own copy of the film, just so I could see this scene again.

Not just a great western, but easily one of the best movies of *any* kind ever made.",10
29 August 1999,film making of the highest order,"Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",10
9 September 2016,What got Quentin Tarantino so damn excited...,"One of the original Leone ""Italian Westerns"" that quickened the pulse of a young Quentin Tarantino.

Sometimes I think I am living in a time warp. I watched all the Leone films in theatres in real time and was mesmerized, gob-smacked, and exhilarated. Now in the far future (2016) I watch QT do his knock-offs, and the young audiences (who have never seen the originals) think his are the originals, and everything else the knockoffs.

(Reminds me of the Old King Cole nursery rhyme -- ""pulled out a plum and said What a Good Boy Am I"" -- another reference lost on those living the age of portable devices.)

For those who actually care about the history of film:

* Leone invented a brand new genre called the Italian western. His first, Fistful of Dollars, recycled a Japanese story (Yojimbo), recycled an American ex-pat whose Hollywood career was officially over (Eastwood) and introduced one of the greatest music composers of the modern film era, Ennio Morricone.

* next came For a Few Dollars More, an original story, which locked into film history Leone's trademark use of closeups and sound editing, and brought out of mothballs Lee Van Cleef, one of the greatest ""faces"" in the history of the western. (""Angel Eyes"" in this one.)

* with two international hits under his belt, Leone aimed for the stars and created this movie which marks his legacy. While simultaneously continuing the tradition he started, and using the two stars from his second film, he gave Eli Wallach (an A-list star from the 1950s) the role of his career. Wait there is more. He set the story against the backdrop of the Civil War and manged to make the transitions seamless and brutally compelling. it is simultaneously a violent film and an anti-war film at the same time! (The only film of Leone's that may compete with this one is Once Upon a Time in America, also reviewed by this writer on the IMDb).

By modern standards the film is overlong and, had it been produced in America (as was indeed the case with Upon a Time in America), the ""suits"" would have butchered it down to 100 minutes. Luckily for the rest of us, this was an international release, cut-proof, and survives very nicely to the present day in its original form.

QT was a young lad when these films appeared but the impact is clear. He used Morricone's music in Kill Bill (his best film in my view) and in my view The Hateful Eight tries to emulate the power of Leone but falls somewhat short.

For you youngsters out there, I recommend these films as some of the most entertaining efforts ever set to film, period. Imitated but not duplicated.

Astonishing, mind-blowing, unforgettable.",10
3 October 2003,Sergio Leone's most visionary film...,"Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",9
6 January 1999,"The good, the better, the best.","Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",10
16 August 2004,Westerns don't get any better than this.,"This is the third,and arguably the best, of the so-called ""spaghetti western"" trilogy. It is ironic that, at the time the three Sergio Leone westerns were released, they were largely panned by critics as being poor and even laughable imitations of American-made westerns. The fact that they were filmed in Italy and Spain resulted in them receiving their amusing nickname which was intended to degrade them at the time.

Somehow, over the quarter century or so since their release, the critics have tended to change their opinions, and now these movies are generally regarded as classics. Perhaps this is because Clint Eastwood was principally known only as the second banana, Rowdy Yates, in the television series ""Rawhide"" when the films were produced but since then has achieved superstardom. But I also think it goes beyond that. I believe the critics decided to take another look at these films and realized that they had been premature in writing them off. Actually, I believe the three films were considerably better than most of what Hollywood produced. In fact, I think that TGTBATU ranks among the best westerns ever produced bringing to mind the magnificent films of John Ford, the undisputed master of that genre, and his protege, the incomparable John Wayne.

I have nothing but praise for this film. In fact, I rank it as one of my favorite films of all time. I could write volumes of what is good about this film. But since its qualities have been oft repeated in other viewer reviews, I will focus on what others didn't like about it. Most of the IMDb reviews had only one major complaint: the film is too long. I disagree. In fact, in spite of its nearly three hour length, I was disappointed that it ended. I was so absorbed in the film that I was disheartened to have to return to reality. The combination of story, cinematography, acting and musical score left nothing to be desired other than more of the same! The sequences that seemed to drag on in the opinion of other reviewers were necessary to fully create moods and to drive home important points. For example, the opening sequence might be regarded as needlessly long as Angel Eyes taunts a hapless man over a leisurely meal. But to me, scenes like that are what makes the movie great! The time allows the viewer to fully appreciate the amazing replication of the primitive home and the pitiful life of its dirt-poor inhabitants. I felt as though I was sitting there at the table; I was half tempted to reach for a bowl and spoon to partake of the meal. And all the while the suspense was building towards the inevitable climax. You know it's coming but not when and the length of the scene drives you crazy but makes it all the more satisfying when it does happen.

Another example is when Tuco punishes Joe by forcing him to walk through the desert. This is possibly the only time that one might become bored with the film. But again, I think the time for the scene was justified in that we are able to receive the full impact of that experience and enjoy the haunting music at the same time. Joe's subsequent predicament might not have had much credibility had this sequence been abbreviated.

In my opinion, one of the essential elements of a great film is creating moods that absorb our attention. This often takes time, lots of time. For example, many of the scenes in the magnificent film ""Dr. Zhivago"" were almost painfully long but they were necessary to create those startling surrealistic moods, and the film would not have been great without them. In many ways, TGTBATU has this same sort of greatness. It is a sweeping epic with very compelling characters and magnificent settings that draws the viewer in and doesn't release him until the closing credits begin to roll. When it's over, you feel that you've been on a long and exciting journey. Such a journey takes time.

In summary, if you haven't seen this film, buy it right away. Don't rent it because you will not want to part with it once you've seen it.

Then curl up with it on a cold, rainy Sunday afternoon when you are in no hurry to do anything.",
2 July 2006,"""When you have to shoot, shoot, don't talk.""","I know some movie fans who consider The Good, the Bad and the Ugly the best movie ever made. While I don't even think it's the best thing Sergio Leone made, it's a solid Spaghetti Western that has all but transcended the sub-genre. There are images, such as Clint Eastwood in the poncho, and music, like the main title theme, that are known by people who have never seen the movie. I also know people who wouldn't be caught dead watching a movie made outside of the USA who love The Good, the Bad and the Ugly. I can't think of another Italian made film, let alone an Italian made Western, that has become so universally known and enjoyed.

There are so many moments in The Good, the Bad and the Ugly that I enjoy. One of my favorites is that of Tuco running through the cemetery as Morricone's ""The Ecstasy of Gold"" plays in the background. It literally gives me goosebumps. It's one of those movie moments that I look forward to no matter how many times I've seen them. I'm also a fan of the techniques Leone used in The Good, the Bad and the Ugly. Leone's use of the widescreen shots of the landscape inter-cut with extreme close-ups of faces is brilliant. It adds a sense of intimacy to vastness of the setting that allows the viewer feel like they're part the movie and gain some insight into the characters. It's a technique that very few other filmmakers have the guts to employ.

But I sincerely doubt that Leone's film would be so widely and wildly regarded if it weren't for the music of Ennio Morricone. I've already mentioned the main title theme and ""The Ecstasy of Gold"", but these are only two examples found in this amazing score. Can you imagine the final showdown without Morricone's music? I can't think of many instances where music and film go together to create such tension and anticipation. I've already used the word ""brilliant"" to describe Leone, but it's also applicable to Morricone.

Finally, The Good, the Bad and the Ugly wouldn't be the same without the three lead actors. Each, at least in this movie, is brilliant (there's that word again) in his own right. Clint Eastwood is ""The Good"". He's ""The Good"" in the sense that he's not as ""bad"" as the other two. Lee Van Cleef is ""The Bad"". He's a ruthless killer who would just as soon shoot you as look at you - as long as the price was right. And then there's Eli Wallach as ""The Ugly"". As good as Eastwood and Van Cleef are, Wallach is really something special. Wallach's Tuco is one of the most crazed, but complicated characters I've seen. It's a special cast for a very special movie.",9
12 May 2000,Sergio Leone was a highly personal filmmaker!,"Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",9
19 December 2022,Several Fistfuls of Cadavers...,"It's a story of three people on the run, from themselves, from poverty and from the gun, all chasing golden riches, in their saddle weary breeches, one-upmanship prevents, being outdone. Angel Eyes is a hardened mercenary, always finishes a job, he won't miscarry, has his sights set on a bounty, buried in, a cemetery, but two others will become, adversaries. Tuco is a cunning, cagey outlaw, never satisfied, wanting a few dollars more, devious and double crossing, scornful, sneering, often scoffing, wears a noose more than he'd like, below his jaw. Blondie plays it cool most of the time, makes his living freeing Tuco for his crimes, with his cigar and his poncho, he's an independent honcho, though a walk around the desert leaves him begrimed.

Three outstanding performances in a film that stands the test of time and just gets better and better.
13 out of 15 found this helpful. Was this review helpful? Sign in to vote.
Permalink",9
26 August 2000,"The best cinematic meditation on greed since ""Treasure of the Sierra Madre""...","Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",
28 September 1998,Classic,"Rather than a review of a 30 year old movie, here is my recollection of a 30 year old movie. When was the first time you saw this movie? I remember the first time I saw this movie. Back in the '70s, one night there was 2 things on TV to choose from, this movie or a baseball game. How do I remember a baseball game, it was the night Hank Aaron was going after Babe Ruth's homerun record. Baseball or a movie. Tuned into the the baseball game, flipped to the movie -a western, cool. 'Uh, what is this no one is talking it makes no sense'. After what seemed like an eternity somebody finally spoke, Lee van Cleef. The rest is Movie History. Since then I have seen this movie well over 25 times. Numerous lines that have been etched into my memory. Forget whatever minor flaws this movie has. Put yourself in the movie. Sergio Leon, John Ford these are the people that defined ""The Western"". On a scale of 1-10, The Good, The Bad, and The Ugly is nothing less than a 10. Plop the tape into the VCR, sit back and experience a classic.
234 out of 308 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
28 May 1999,The world is not black and white,"Gosh, The Good, the Bad, and the Ugly, I finally saw this film! Who hasn't heard of it? First off, may I say that Clint Eastwood... what a hottie in his day! :D Sorry, had to get that off my chest. Sergio Leone from what I understood was a huge western film fanatic and in the 60's pretty much most folks had moved onto other genre's. I mean, I would agree that most western's are pretty much the same and stereotypical.

Sergio however took a story and added some elements to it such as comedy, drama, and war. The story flows so well and just compliments all of it's characters. By far my favorite character was The Good, played by Clint. He is a bounty hunter who captures The Ugly numerous times just to free him before every hanging and splits the winnings with him. When they learn of a coffin in the desert that has $200,000, they go for it. Of course we have the Bad who is a ruthless killer who also wants in on the doe.

The Good, The Bad, and The Ugly is a terrific film and I thank all the IMDb users for their useful comments and that pushed me to finally rent this western classic. Let's give it up for Sergio!

10/10",10
