Date,Title,Review,Rating
16 June 2022,Just didn't hit the mark,"I can understand now why they had to advertise this on mainstream media prior to release. It's a bit of a let down. Not really funny and the film just dies after a while. One of those films where you can go and make a cup of tea, come back 5 mins later and still know the story.

I was hoping for more from Sandra Bullock but I think with this she has had her day.
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",3
24 May 2022,"WAY BETTER THAN ""UNCHARTED""","Wow this movie was WAYYYY BETTER than the movie Uncharted! Fantastic acting and FANTASTIC SCREEN WRITING!!! The movie flowed so good!! Even though it's free on EPIX... I will still be buying this movie! I've watched it twice and still missed a few things in the beginning (pay attention the entire movie)... The movie Uncharted is good if you have to pee every 10 minutes and forget to hit pause...
2 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
25 March 2022,The lost city - A lost city and a film that lost its way finding it,"In the world of American commercial cinema, one thing is clear: Sandra Bullock is the queen of the rom com. From ""The Proposal"" (2014), to ""Two weeks notice"" (2002), or even ""Miss Congeniality"" (2000), Bullock has delivered a string of hits that aren't of the highest quality but are enjoyable enought to be successful. This is also the case with ""The lost city"", which, while being on a higher level than most of Bullock's previous work, fails to deliver a completely satisfying result due to its unsuccessful mix of romance, drama and comedy.

In the first scene of the film, we are introduced with a sequence à la ""Le magnifique"" - a 1972 spy parody by Philippe de Broca- to our heroine, the writer Loretta Sage (Sandra Bullock) and her partner, Alan Caprison (Channing Tatum). These two are trapped in a temple à la Indiana Jones and are almost eaten by snakes. Then, something happens: Loretta can't believe what she sees. Nothing is logical, and everything disappears. It turns out all that was just the imaginary universe where her next book, ""The lost city of D"" takes place. It seems, though, that her book's plot is as illogical to her audience as to Sage. And so, it becomes a complete failure.

The only person who cares about the books is a millionaire with the apparently gender-neutral name Abigail Fairfax (Daniel Radcliffe). He is convinced that the book gives the instructions to find a lost city, with its legendary Crown of Fire. So, who better to kidnap in order to help him than poor Loretta? The only problem is, that Alan witnesses the abduction and calls a former Navy Seal, Jack Trainer (Brad Pitt) to help him find her. When Alan is left alone by a sudden event, he will have to free Loretta and cross the jungle with her.

So starts this otherwise average film. And it is average because it doesn't know what it wants to be; a romantic comed, a laugh-out-loud movie, or a drama with space for character development. While it starts off as the second one, it slowly, develops into the first, and makes an unsuccessful attempt to become the third kind. To me, though, the result felt a bit dated, like these old Bullock hits I mentioned in the beginning of my review. Channing Tatum could easily be the new Hugh Grant or Ryan Reynolds on the side of Bullock, and if their adventure didn't take place in an ancient city but, in say, an office - of course this would require the plot to change a bit- it would without any doubt be a modernized ""The Proposal"".

Regardless, it needs to be said that Tatum and Bullock have good chemistry between them, which just grows stronger as the film progresses. Their best moments are those involving comedy, since they are both hilarious, Bullock with her trademark neuroticism, and Tatum acting as her completely antithetic companion. As for Radcliffe, his portrayal of the villain was maybe too passionate, with him getting annoying after two consecutive hours of hearing his rants and grand visions of finding the Crown.

It was the supporting cast that stole the show; Da'Vine Joy Randolph shines as the overstressed manager of Bullock, her constant anxiety making for some unforgettable comedic moments. Oscar Nuñez, who plays an eccentric cargo plane pilot, is perfect as the friendless, desperate for some adventure character. Even Patti Harrison, the actress that here interpreted Bullock's social media manager, is given some excellent lines, with her total indifference to the seriousness of the situation (Bullock being kidnapped) and her fixation with her client's online popularity giving the film its desirable lightheartedness during the beginning of its second half.

There is a successful series of books called ""Why mummy..."" , where the heroine presents her life as a working mother of two recalcitrant children. Most chapters start with her describing what would be a perfect day, until reality comes and destroys everything. ""The lost city"" followed this structure, but up to a point. In my opinion, it could have transformed to a hilarious comedy of contradictions between Bullock's dreams of being a brave explorer and her real, bland life. Being a more challenging form of story, this could of course turn off some viewers, but the film wouldn't lose its commercial character at all, actually improving it with an intelligent concept.

For all its faults, ""The lost city"" is a film that deserves most of the praise it's getting, since it accomplishes its goal; to be an engaging feature with likeable characters, using its actors' talent well, and offering what I would simply call a typical Bullock vehicle.",6
26 April 2022,Best seen on the small screen,"6/10

Only watch this at the movies if you have time to kill.

A few surprising moments. Otherwise lots of laughs.

But of course this is meant to be a Love story catering to a female audience. So take snacks otherwise to get you through the Love theme scenes.
0 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
10 September 2022,A less fun Romancing the Stone Update.,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",6
19 August 2022,Loved it,"Easy watch, happy comedy. Just what the doctor ordered. Great cast. Al round fun watch and good movie. Highly recommend for a bit of a feel good laugh :)
2 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",10
14 May 2022,Another Hollywood rehash,"This movie is a rip off of romancing the stone. Has Hollywood really run out of ideas? Avoid at all costs. Hollywood has definitely lost its ability to create original scripts.
2 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",2
4 December 2022,Absolutely Dreadful,"If I could select minus stars I would but this Romancing the stone remake but terrible. Did Sandra bullock & channing tatum read the script or did they just do it for the money. A b rate movie at best which both leading stars wish they'd never said yes to starring in. Almost 2hrs of my life lost & the price of the dvd. The script didn't work with the cast & all I can say that it was catastrophic at best, whatever they spent on this movie it was too much & shouldn't have even left editing. I want my 2hrs back and my money, save yourself from the time wasted & watch something else. I would say it couldn't be any worse but I would be lying.
2 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
14 May 2022,Hilarious brilliance crazy heart warming mood fix cheer up adventure,"The Lost City is one hell of an amazing crazy ride full of joy, delicious laughs and brilliant narrative with stellar performance of main cast, Channing always great, Sandra in shape, Brad razor shape with ""once upon a time in hollywood"" glorious flashbacks and Daniel always a delight when playing some little messy upstairs maniacs.

I don't get the horrible ratings of this movie, I'm certain we saw completely different movie...

It's not 10/10 which i rated, it's legit clean 9/10, with sour mood 8,5/10, but this brilliant light comedy deserves some justice so I'm balancing those outrageous ratings, I feel sorry for everyone giving it below lets say 4/10, You cannot even possibly argue and admit why do you actually hated this movie so bad, you expected heavily complex ambitious sci fi mystery horror drama cyberpunk? That's the only justify of 1/10 rating... Wtf is going on in your heads? Ridiculous, as far as I'm concerned, The Lost City wasn't advertised as deeply complex mentions of genres above, it was supposed to be fun entertaining light adventure comedy AND IT CERTAINLY DELIVERED, period.

Rate the movie by it's genre please, good comedy should give you great time, lighten up the mood and give a good laugh, good horror should chill your spine, good drama should definitelly spice your eyes unless your emotionless stone. I can't even remind of myself when was the last time I had such a great time in terms of laughter and good time, Bad boys for life possibly?

Highly recommended movie, 2 hours off the gray abominable view of the outside which is real life, once for a week to month you just gotta blow off some steam and watch something cheering up, not dramas and horrors all the time ffs, let's be human. Amazing movie, especially nowadays with insanely flat low tier ocean of movies with just ""woke press"" and terrible humour draining your remaining braincells.

Excellent job, thank you,

Final conclusion : 9/10, movies like these are rare gems these days, you will appreciate it one day or another. Good comedy isn't easy to obtain sadly, there will be always a viewer target with too high iq, too low iq, different taste of humour and sensitivity, you can't please them all....",10
10 May 2022,Good cast and not much else.,"This is star studded cast for sure. But this movie proves that a great cast can only do so much with a generic story and bad writing. Maybe it's the feeling that this should have been a straight to streaming movie, or maybe it's because we've seen about 5000 movies just like this, but The Lost City was miserable to watch. The cast holds this movie up... not easily though. You can tell they're holding it up but the legs are shaking a lot. It's a generic plot that's extremely predictable and older people who don't watch many movies might swear they've seen this before. To be rewarded for a great cast though I believe you should have to do something with that cast and they don't do anything special with them here, the main characters feel like cameos in a much worst film. For that I think this film deserves an average rating, nothing worst because there are way worst films in this genre but just average. Wait for home release when it's free on something.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",5
16 May 2022,That could be really great.,"That could be really great the story was fresh but didn't work so well I expected so much more from the movie but end up being cliché.

After the middle of the film I expected it to be a big disaster but it ended quickly.
0 out of 0 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
27 June 2022,Who cares,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",3
30 May 2022,waste of time,"I regret having wasted over an hour on this uninspiring movie. I thought Sandra Bullock which I used to like in movies and Brad Pitt would make it interesting, but no. The jokes were lame, the romantic fabricated with no chemistry, the villain hardly convincing and everything full of stereotypes and ""have seen before"" This is Hollywood at its worst. The only scenes that were mildly amusing was Brad Pitt in action, there were a few funny bits that made me smile at least...
2 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",2
8 June 2022,The Lost City of D,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",6
21 April 2022,You get what you expect,"Wonderful silliness and Sandra Bullock does it so well. Brad Pitts small part was hillarious, and Mr Tattums small part is a discussion on it's own. It was just fun and full of clichés.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
4 October 2022,Below Average Fun movie,"The only factor to praise Lost City is the efforts taken to film maximum number of scenes in practical backgrounds. The beautiful island landscape where the movie is set is its biggest pro. Sandra Bullock's fun free style performance supported by Channing Tatum and Daniel Radcliffe adds to the entertainment of the movie. The colorful action sequences serve their purpose of making this flick watchable. Climax is another thing that saved this one from more problems by delivering a satisfying end. Last but not the least Brad Pitt steals the show with his role 😁.

However, none of the jokes seem to land for me, the B grade sequence is the worst part of the movie that ruined the experience for me. Prolonged dance sequence is another dull factor of the movie. Finally, the unwanted fan service mid credits adds to the disappointment of the movie.

Lost city with its ensemble cast is a below average entertainer that improves as it goes on!

Rating:54/100.",5
20 April 2022,Adverts was better,"When I seen the adverts, I recollected Jewel of Nile and Romancing of Stone, so I was keen to see how it compared. There was some plot and character resemblance but it was mostly nothing like what I had imagine it could be. I was a guy (not the only single guy in the cinema I might mention) in a movie theatre where mostly women were having moments of laughter. For me, I felt like I was watching a week-day midday flick.
0 out of 1 found this helpful. Was this review helpful? Sign in to vote.
Permalink",5
17 August 2022,"""Romancing the Stone"" knockoff that misses on the humor","From the basic plot right down to some individual gags and scenes, this feels like a poor counterfeit of ""Romancing the Stone."" Not only does it lack originality, but it isn't very funny either and proves yet again that even with a good cast - which it does have - you cannot overcome a weak script.
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",3
15 May 2022,Great Update of Romancing the Stone,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",9
19 May 2022,It was ok...,"NON-SPOILER REVIEW This movie was ok........ As a harry potter fan i was excited to see daniel radcliffe in this. I would be lying if i was to say that there were some scenes i didnt enjoy. I really enjoyed the brad-pitt cameo, but the plot of this movie was weird and okish. This movie is a solid 6.1/10 for me.
1 out of 2 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
25 June 2022,Goofy action movie,"Sandra Bullock as a writer, Channing Tatum as a model, Daniel Radcliffe as a vilain, and a jungle, what more to ask? A naked Channing Tatum? Check too. I genuinely laughed during the movie, it's a goofy action movie, where things don't always make sense, jokes are plenty, and you just have a good time with the characters (some of them could not be here and the movie would be the same, but hey, they are still in it)
0 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
3 October 2022,Excellent,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",10
22 May 2022,It was just alright. 3 out of 10.,"Well, it's not that funny. I chuckled 2 or 3 times. There just wasn't any chemistry between Sandra and Channing. She was born in 1964 and he in 1980, so that might have had something to do with it. Daniel Radcliffe was pretty good as the villain, and Brad Pitt did a nice cameo.

The soundtrack wasn't memorable except for the opening song, then of course, Dash tells us that he has a masters in gender studies. Excuse me while I retch from the wokeness. Thankfully, it didn't get much worse then that. Oops, I forgot about Radcliffe's characters gender neutral name, was it Aubrey? Wokeness meter was 3 out of 10, just like the movie rating.

I almost stopped watching halfway through, and said to myself, ""When is this going to make me laugh?"" I did stick it out, though. Watch it again, or recommend it to a friend? No way.",3
30 June 2022,"Funny a bit, not so good a bit.","Trailer of this movie promised much comedy, but couldn't find that in the movie. Yes, there is comedy & I liked it, but I expected much more hilarious content. Love story between the leads was dull. On the whole it fared average, story wide & comedy wise.
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",6
15 May 2022,The Final Countdown,"Greetings again from the darkness. It's not billed as a remake of ROMANCING THE STONE (1984), and perhaps that's because it borrows from many adventure romantic-comedies over the years. Brothers and co-directors Aaron Nee and Adam Nee (BAND OF ROBBERS, 2015) have proven they can deliver exactly what is promised from a script by co-writers Oren Uziel (MORTAL COMBAT, 2021) and Dana Fox (CRUELLA, 2021). Seth Gordon receives a story credit, which is a bit ironic considering he has been quoted with, ""The best stories are rooted in reality.""

Oscar winner Sandra Bullock stars as grieving, reclusive and highly successful romance novelist Loretta Sage, and Channing Tatum co-stars as her long-time and extremely popular cover model, Adam (in what is obviously a 'wink and a nod' to Fabio). Loretta's love of history, and the passing of her husband, have combined to make her despise the books she writes and the publicity tours she's required to attend ... especially when being forced to wear a skintight purple/fuchsia sequined onesie. On the other hand, vapid model Adam relishes giving the audience what they want - strutting, hair waving, and bare chest.

After their most recent event goes sideways, Loretta is kidnapped by the villainous rich guy with a so-called gender-neutral name of Abigail Fairfax (Daniel Radcliffe). He's read her latest book and needs her help in locating the 'Crown of Fire' hidden somewhere on a remote island he purchased for this reason. Things have to move quickly before the volcano erupts and buries the treasure. At this point, Adam is committed to rescuing Loretta and proving that he's more than a pretty face. Loretta's stressed out literary agent Beth (Da'Vine Joy Randolph, DOLEMITE IS MY NAME, 2019) is determined to save her writer-asset, while the newly hired social media director (Patti Harrison) acts goofy (and deserved better lines).

It's regrettable, yet a sign of the times, that (2-time Oscar winner) Brad Pitt's cameo is included in the trailer. This should have been a pleasant surprise for viewers, and instead is spoiled by the clip. He has fun with his role as former Navy Seal and meditation partner with Adam, as the two work towards Loretta's rescue. The time on the island combines the adventure sequences with the slow-build of the romantic bond between Loretta and Adam, and both actors do their thing. It's mostly Mr. Radcliffe who seems a bit out of place as he goes big in his role as villain, when some subtlety might have played better. Then again, there is nothing subtle about this production, including the scenes with Beth and an oddball pilot with a goat-fetish played by Oscar Nunez (""The Office"").

Sandra Bullock and Channing Tatum can play these characters in their sleep, and to their credit, they both seem engaged and willing to put forth the necessary effort. Tatum especially embraces the duality of a preening cover boy and the sensitive type out to prove he has substance. It's an easy film to criticize, but why would you? It's meant to be harmless fun and bring joy to movie lovers. It's totally fine to make a silly formulaic movie when your objective is to make a silly formulaic movie.

Opening in theaters on March 25, 2022.",7
14 August 2022,It's okay.,"An author writes a novel believing it to be fiction only to find out it's all real. It's a seemingly perfect concept on paper, (pun intended), but the execution falls short. Lots of the jokes don't really land and the plot never seems to go in a satisfying direction. It's a bit entertaining, but I can't really say much else. Overall, it's mediocre.
1 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",4
6 September 2022,I wished Santa Bullock didn't get Botox,"I wish Sandra Bullock didn't get Botox. She looks so much better before. I thought the movie was OK I love her as an actress so pretty much anything she's in a watch Channing Tatum's not that bad either and how can you deny Brad Pitt lol. I thought there were a few very laughable moments and Sandra bullocks personality comes out more in this movie. I like Brad Pitts part the overacting and all that was was good I wish it was in the movie just a little bit longer. Not a bad movie to curl up with a soft warm blanket on a rainy and chilly afternoon! I wish Sandr would make more movies! Like Practical Magic II 😊
2 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",7
