Date,Title,Review,Rating
1 April 2023,Marmite but did not deserve all the Oscar's,"I don't often leave reviews but this movie I had to. It's so overrated and for me tedious so much so I turned it off before the end. I wouldn't have watched it I only did so because of all the awards it received. Having watched all the other nominees of the other films this was by far the worst film and it's a travesty that the other nominees lost out to this movie. I will in future follow the Baftas which in my opinion got it right ! As I said it's marmite but I truly hated it.

Okay so have to continue to reach allotted words what more can I say ! Jamie Lee who I love totally overacts ! The guy from Raiders was the best but nothing compared to Elvis !
9 out of 14 found this helpful. Was this review helpful? Sign in to vote.
Permalink",4
15 June 2022,Not the worst movie I've seen but it's up there.,"I had to finish the movie to figure out why it has such good reviews. I'm still trying to figure it out. I truly believe the world has gone crazy if they think this is a great movie. Don't waste your time. Wow what a disappointment And waste of money.
8 out of 16 found this helpful. Was this review helpful? Sign in to vote.
Permalink",2
10 February 2023,Wtf was that?,"Someone on serious drugs writes a movie, gets it filmed, it wins awards and we have to watch it. Good cast, well acted and I've never been so anxious for a film to end and put me out of my misery. I'm ok with far out concepts but this one was so hard to follow and so weird as almost to be unwatchable. Can't recall there last time I rated a film 1*, maybe never before. Wanted to like it, but can't get those 2 hours back.

Someone on serious drugs writes a movie, gets it filmed, it wins awards and we have to watch it. Good cast, well acted and I've never been so anxious for a film to end and put me out of my misery. I'm ok with far out concepts but this one was so hard to follow and so weird as almost to be unwatchable. Can't recall there last time I rated a film 1*, maybe never before. Wanted to like it, but can't get those 2 hours back.

Someone on serious drugs writes a movie, gets it filmed, it wins awards and we have to watch it. Good cast, well acted and I've never been so anxious for a film to end and put me out of my misery. I'm ok with far out concepts but this one was so hard to follow and so weird as almost to be unwatchable. Can't recall there last time I rated a film 1*, maybe never before. Wanted to like it, but can't get those 2 hours back.",1
28 January 2023,INCREDIBLY OVERRATED!,"It's absolutely impossible to understand why critics and Hollywood considered this ridiculous and boring movie as one deserving to be recommended, or nominated for 11 Academy Awards, including the Best Picture category.

Even though the film has lots of expensive special effects, and good performances of the whole bunch of actors involved in it (including Jamie Lee Curtis' part as the IRS agent), it is absolutely void of any artistic essence.

While suffering watching this naive product, I was thinking about other films which had been nominated to several Oscars before, like the excellents ""BEN HUR"", ""GONE WITH THE WIND"", ""THE GODFATHER"", ""OUT OF AFRICA', ""LAWRENCE OF ARABIA"", ""PATTON"", ""THE DEER HUNTER"", ""APOCALYPSE NOW"", etc.; and came to the conclusion that films taste has unfortunately decayed through the years.
9 out of 19 found this helpful. Was this review helpful? Sign in to vote.
Permalink",2
19 March 2023,The worst film of the year,"I never expected this time to come, when the dumbest movie won an Oscar. It's a joke when a movie about nothing wins. Nothing to say about the actors because Everyone is good in this movie. But the plot and direction were really such a mess. When a plot has anal toys or pointless hot dog fingers, that's rubbish. The beginning is very lazy and boring and then a crazy mess of times and Kung fu dances started. I believe it's a ploy to please the eastern world, or something like that. It would be a good movie because the theme of time and options in life could be very interesting. But no, nothing more than a carnival of images! Very bad.
4 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
3 June 2022,"Boring, boring","Too boring, too long. Especially the fight scenes. I just couldn't understand the point. Very few movies that I left before they are finished. There are a few small jokes of course, but they are not enough to save the movie.
7 out of 17 found this helpful. Was this review helpful? Sign in to vote.
Permalink",2
13 March 2023,Its all about stupid viewers thinking they are smart by rating this movie highly,"This movie was an incredible slog to sit through.

It did have a moment or two. The acting was good.

People who are giving this movie high ratings, must be people who think they look smart by doing so.

Those who have some brains realize the parody, the ridiculously portrayed multiverse, and the meaning thereof, etc. Was just not all that good.

And, did we need to see 40 hours of fight scenes. It felt like 40 hours. It was tedious.

Maybe the movie received so many Academy Award votes was because many of the academy members, who are the voters, invested money in the film and are looking to increase their return.

I repeat:

This movie was an incredible slog to sit through.

It did have a moment or two. The acting was good.

People who are giving this movie high ratings, must be people who think they look smart by doing so.

Those who have some brains realize the parody, the ridiculously portrayed multiverse, and the meaning thereof, etc. Was just not all that good.

And, did we need to see 40 hours of fight scenes. It felt like 40 hours. It was tedious.

Maybe the movie received so many Academy Award votes was because many of the academy members, who are the voters, invested money in the film and are looking to increase their return.",1
13 November 2022,Not for me,"Matrix meets kung fu husstle in the multiverse. Nothing was outstanding in the movie. I got the Jokes but wasn't actualy funny for me. The humor in the flight scenes wasn't for me allthough that was probably the best scene in the movie. The title is correct but another title could be one big mess in the multiverse. Maybe i missed something. The actors did a good job because i do think this was the idea of the movie . So If you like a big mess the actors will not dissapoint. Looking at the other reviews either you like it or you hate it. Good luck If you want to watch. If you don't you will never know.
6 out of 10 found this helpful. Was this review helpful? Sign in to vote.
Permalink",4
3 October 2022,Can't give a 0 .. utter garbage,"I created this account to write this review. I'm utterly gobsmacked at how many high ratings this film received.

Usually a rule for movie watching. No phones. Needless to say I was glued to mine whilst this garbage played. I have to say this. As a movie lover, I'm generally easy to please. This was hands down, the worse movie I ever sat through. Fight scenes were terrible and the story was unoriginal.

A fight scene with 18 inch dildos, and two men scrambling to jump onto objects to insert into their a$$? Cmon. Utter garbage. Wish there was a multiverse where I didn't watch this and I could teleport into my own body to save that last 2.5 hours which felt like 5.

Do not waste your time. Seriously. Consider this fair warning.
14 out of 25 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
20 April 2022,"Extremely Hard to Follow, Ending Very Confusing","I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",1
25 April 2022,What the heck was even going on ?,"I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",1
14 March 2023,Worst movie I have ever seen!,"No perceivable plot. Dialog hardly discernible. Switches between Chinese and English (I don't speak Chinese) To many flashbacks going from one scene to another. Too much ludicrous violence. If I could give this film a zero I would, it doesn't deserve a 1! How this film ever won an award,I don't know! It goes from one Kungfu fight to another. What redeeming qualities does this movie have? It is exhausting to watch! Where is the storyline? What life lessons are to be learned here? Absurd, ridiculous,farcical violence! This movie is more like several video games spliced together. This movie promotes violence!
19 out of 39 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
21 May 2022,should have been an anime,"I am sorry but this is a poor Kaufman imitation. With much less talent, taste brain power or ideas. It could maybe have worked as an anime, but this is a c-level movie also known as trash. I am sorry i waisted my time.
4 out of 12 found this helpful. Was this review helpful? Sign in to vote.
Permalink",4
2 February 2023,Utter nonsense,"""I recently watched a film that can only be described as utter nonsense, and I have to say, it was quite the experience. From start to finish, this film was a wild ride of bizarre events and nonsensical plot twists that left me scratching my head in disbelief. The characters were equally absurd, with their actions and dialogue making little to no sense.

Despite its lack of coherence, the film managed to keep me entertained throughout. The over-the-top humor and absurd visuals made for a truly unique viewing experience that I won't soon forget.

If you're looking for a film that defies all logic and reason, and is just a fun, silly romp, then this nonsense film is definitely worth checking out. Just don't expect to make sense of it all, because this film is all about embracing the absurdity.

Overall, I would rate this nonsense film a 2 out of 10 for its entertaining value and memorable viewing experience, but deduct points for its complete lack of structure and coherence."" Well, these are the words of the infamous ChatGpt AI.",2
23 January 2023,The Purple Pill,"A random movie I seen on the discount shelf. I decided I like a good random flick.

Oh boy... It's just another Matrix, Inception movie.

January 22 2023

About: A Chinese lady living in the USA is drawn into random stuff. Why? I don't know.

Story and production: it's another confusing sown up movie. Why? Who? What? Is happening I can not answer.

The quality I good. It's a creative movie.

The Wayne guy and some parts reminds me of William Janus from South Park. Where William Janus turns out to be Tuong Lu Kim who has multiple personality disorder.

Overall, a creative movie though its confusing me.

Genre: Sci-Fi, Chinese.

Soundtrack: It good.

Duratiom: 2 long bloody hours...

What can be learned? Do you really control your reality?

Should you watch this? Meh... If your confused by Matrix and Inception then that's what you'll Get. A headless dog... Haha!

I don't know what people see in these types of messy movies. Maybe it's the randomness or someone getting beat by a Private part. I didn't laugh once because I thought it was nasty.",3
25 January 2023,Both a mess and a waste of time,"Oscars or no Oscars when there is bad filmmaking, there IS bad filmmaking. When you can't understand the lead who is supposed to make any kind of sense of this messy, out of control, unrecognizable film, the viewer is in trouble.

There is a reason why this actor has not acted in decades! And dto give him the lead, was ridiculous.

Can you tell I am angry?

I AM ANGRY.

WhenI think about film, I am reminded that it starts with a STORY. A comprehensible, beginning, middle and end.

This film did not have ANYTHING that resembled a cohesive story.

I can see where this ""thing"" would appeal to gamers. It's fast-paced, loud (except for the dialogue, that was unintelligible, was that on purpose because there was no there, there... What a mess, a sorry mess.

What was the Academy non com thinking?

I give up hoping that today's audience even cares about quality stories any more. Maybe COVID has not only made us sick but has hindered our taste as well.",1
25 May 2023,Awful,"2 hours and 19 minutes that i will never get back. An awful movie I've had huge expectations for it after all the hype but apparently the taste is no longer good enough, I don't recommend anyone to waste his time , go juggle or do laundry and believe me you will have fun more than watching this garbage movie Everything everywhere all at once is a disappointed

Everything everywhere all at once is a disappointed

Everything everywhere all at once is a disappointed

Everything everywhere all at once is a disappointed

Everything everywhere all at once is a disappointed

Everything everywhere all at once is a disappointed.",1
28 January 2023,"Awful, Overhyped, Mess","What did I just watch? This was a messy, weird multi-verse, time hopping, butt plugged, morass with no plot. Completely over hyped and in my opinion not worthy of the nominations received. Perhaps, for special effects, but really nothing else. My husband suggested we watch this quagmire on a Saturday morning. How I wish I could have those two and a half hours back! I've seen some weird movies in my time, but this just really takes the cake. I truly think the script writers were on acid when writing this. Truly, madly, deeply disappointed in this mess. Watch it if you like, but certainly don't expect much.
6 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
26 November 2022,Worse Than Boring,"Ah, this film... Looking back, it would've been much better had I stared at a wall or graphic pictures of crime scenes for two hours. I suppose there is room in the universe for a movie like this: Two hours of nonstop A/V assault on the viewer. A thin plot, endlessly restated.

Heed my warning, gentle viewer. Set aside two hours of your life for literally any other purpose. Meditate. Pet a dog. Do the dishes. Read to blind orphans. Then congratulate yourself for dodging the bullet that is this movie.

Do not, under any circumstances, watch this movie. I do not believe any of the people who birthed this movie are inherently evil or beyond redemption, but they need to seriously reexamine why they are on this earth.
9 out of 23 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
22 May 2022,Don't waste your time.,"45 min in, turned it off as it was getting annoying.

Cringe level: high.

The premise build is vaguely strung together via flashbacks that are literally flashes. Language is near impossible to follow as mixed with chinese and english and only partial subs (for the chineses).

Scenes are very short with incoherent dialogue. There is very little flow in any scene. Granted there is a lot going on, but it equates to a rather incoherent jumble of mediocre scenes and dodgy cinematography struggling to build anything resembling a storyline.

The storyline that does transpire is neither inviting or interesting.

This is one of those films where you wonder what anyone involved with the production was thinking. If this is what the editors could muster as a final version, then how bad must have the overall direction been?

The level of discomfort felt for the actors being required to enact the script, assuming there actually was one, was significant.

How this film can receive positive acclaim is bewildering.

No idea who is making the 5***** reviews, but they can't be real people.",1
24 June 2022,Pfffff,"Cannot believe these reviews, overhyped and such a boring movie. I watched it for 60 minutes but then had to stop. I am really lost why this should be such a great movie.
7 out of 12 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
3 November 2022,Dumping trash,"Stale plot with action-packed visual give rise to a movie that aims to simulate the audience. The goals of the writers is to explore the unimaginable... resulting in weird things and ideas.

There are aspects of Asian-American lifestyle that I experience myself. The characters also act in a very raw manner. Blurting out words and phrases in Chinese for example. I thought the beginning of the movie showcases the Asian-American lifestyle.

But, the film does downhill from there. The pacing increases, visuals pop-up, and the film ends with some open-ended idea.

Who knows that you are supposed to learn from this?
9 out of 19 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
26 January 2023,"I'm Sorry, but I Just Can't","I just couldn't get through it. How this film fetched so much attention is more shocking to me than how the Avatar films became so popular. The film, mimicking typical Hollywood films, consists of two plus hours of unintentional ridiculousness and ham-fisted moralism about accepting people, regardless of how odd their oddities happen to be. The film especially lays it on with regard to child-rearing, specifically, how traditionalist parents have an obligation to simply accept their children's novel additions to their family's moral culture and sensibilities. It fails to so much as consider the question of whether children could be wrong or hasty in their changes (they are children after all), or whether the children should work with parents to evaluate them. Here, parents are simply obligated to ""get with the times"" and support the child's wishes lest they push the child toward evil.

The two redeeming qualities of this film are the gravitas brought by the lead actor (she is excellent), and the strange sense that I experienced in viewing the actor who played her husband. I am going out on a limb in saying this before checking it, but I think he is the same person who played a little boy in ""Indiana Jones and the Temple of Doom."" It was a bit haunting to hear him speak, now as an aging man, with the same inflections of voice and general mannerisms of the child of nearly forty years ago. Other than these items, I can't see clear to lionize this film as so many have done.",2
22 June 2022,What the hell did I just watch!!!,"O-M-G!

Really, what the hell did I watch for 2 hours?? Total mess and complete waste of time with enormous confusion on my face whole time! Really, what was the message of the movie that dictates us? Tax law? Family? Love? Parallel universes and weird characters? Costco hot dogs? Not really sure if the director was trying to point out something else but I am still lost.
9 out of 15 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
2 January 2023,"All that flash, No substance","This film is just noise on the TV screen with a very mediocre plot.

The next generation may have a low attention span, so it feels like they have catered for that. They have tried to juice up the plot with a feel good experience, but it it feels like it they are just jamming it down my throat.

The film pace is completely wrong. This film leaves know time to feel, and imagine. I guess it goes with the title.

The only thing they have done of interest is cast a older Asian lady as a protagonist in a big budget pile of garbage.

Save your eyes for something that's worth savouring.

Best film of the year it wouldn't make my top 100.",3
25 January 2023,"For adults, like me, who feel they MUST watch this...","I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",3
30 May 2022,Incomprehensible Confusiion,"Basically an exercise in post-modern cinematography, ""Everything Everywhere All At Once"" lives up to its tenet that ""nothing matters"" by ignoring elements such as a plot. Character development is dispensed with by giving each actor multiple characters with both good and evil qualities. Watching this picture could be dangerous for those susceptible to epileptic incidents or subject to migraine headaches.
5 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink",4
22 January 2023,Nothing Nowhere Never Again!,"Wow! With all the awards hype around this movie I expected to at least be mildly entertained. I was not. It is relentlessly over wrought, banal and narratively obsequious. Not worth reviewing frankly. What is going on with movies these days? Remember when 'Nomadland' won best picture? That was weird but you could blame it on the pandemic. Maybe if I saw it in a theatre where I'd be trapped into making more of an investment. This makes my list of worst movies ever. After the first ten minutes I paused the movie only to discover that I was forty five minutes in! All I could think of is what decisions had I made in my life that found me in a portion of the multiverse where this is considered a good movie! Yikes!
6 out of 19 found this helpful. Was this review helpful? Sign in to vote.
Permalink",3
28 October 2022,Boring pretentious movie,"I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",1
1 February 2023,I'm in the middle of watching it and just come here to check if I am the only one disappointed.,"Turned out I am not. I've rolled my eyes, felt embarrassed and cringed multiple times so far. The storyline is a mess. I guess they try to make it philosophical and profound but they really went way way to far into the abyss of confusion and nonsense. I'm Taiwanese so I can understand every Mandarin sentence perfectly and this makes watching it even more painful. I don't think this movie will stand the test of time and I think its right score will be four point something. Hugely overrated. Now I will go back and finish it. This is the kind of person I am but I guess I will have to find creative ways to amuse myself to hang on to the end. To those of you who really finished watching it, you deserve a big hand for your incredible tolerance of bad movies. It's slow death.
10 out of 17 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
11 June 2022,When will it end!!!,"Started with an interesting premise of multiple universes but dragged on interminably with repetitive fight scenes triggered by a fall into ( or from) another universe. By the time it finished it was hard to tell what was the point of the movie, apparently a mother - daughter relationship.
9 out of 14 found this helpful. Was this review helpful? Sign in to vote.
Permalink",2
15 May 2023,Worst film I have ever had to sit through,"It is hard to fathom why such amazing actors, who have delivered some of the most unforgettable performances in cinema history, would agree to participate in a project so devoid of creativity and originality.

This sci-fi movie was the epitome of rubbish. The special effects were poor, the plot was uninspired, and the pacing was sluggish. It required a great deal of patience to make it to the end, and even then it failed to deliver any payoff. It was easy to see why it would be a great movie for someone trying to torture answers from their prisoners because it was pure torture to watch. It is perplexing how such talented actors could be involved in such an utter disappointment of a movie. It is best to avoid this film at all costs.
9 out of 14 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
18 May 2023,A movie best watched stoned,"I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",3
7 March 2023,Horrible,"What to say? Waste of my time...

I cannot believe I survived until the end. The story is nonsense and the only good part is the special effects (thus the rate 2 out of 10).

Seriously, why is this movie in the oscar nominations? Pointless.

Two hours and a half of kung fu fighting with random objects, silly humor, mom and daughter relationship and crazy effects.

That is literally all there is. The plot is silly and the end is also bad.

Try not to waste your time with this. I have no idea why people hype this s*.

Waste of time, I wish I could have my 2h30 back so I could do something worth.",2
3 September 2023,Can't Believe This Won Best Picture,"I wanted to see this since it had such rave reviews. Honestly cannot believe this movie won for Best Motion Picture. It was a decent movie, reminded me of a 21st century sci fi version of the Wizard of Oz, but just all over the place. The entire time I was watching it, I kept saying ""I can't believe this won best picture."" Michelle did a great job...loved her since Crouching Tiger...very iffy on Jamie Lee Curtis winning supporting actress...out of all the movies she's been it, I didn't see it with this one. It was a good Saturday night movie, don't think I will watch again. Just wasn't my cup of tea.
4 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink",4
7 March 2023,Cab I give it a negative rating?,"I was completely confused by whatever that was I was watching. I had no idea what was supposed to be going on, or what all the fuss was about. The fact I made it 15 minutes before shutting it off surprises me. I wanted to stop sooner, but kept waiting for something, anything, to keep my interest. Unfortunately that never happened. I'm upset I wasted that much time on this mindless nonsense. It did leave me with one great hope. If this piece of garbage can win so many awards, whats to stop me from writing the next great piece of mindless drivel and becoming rich? I'll tell you what. I will look at it again, just to see how easy it can be to come up with a nonsensical idea that will win awards and fool people the world over!
12 out of 21 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
18 May 2022,This movie starts off promising and ends up bad 3/10,"I truly wanted to enjoy this movie especially after the first 25 minutes, but then it just ends up being trite, boring, pedestrian rubbish. It's not convoluted, it's easy to follow, but my lord it takes forever to get anywhere with substance.

This movie could easily have been and hour and 25 minutes long and better for it, though it would still have been childish nonsense in the main.

Have to say this; just because the movie is bad, doesn't mean all the acting is, the acting is the best part of the movie.
8 out of 16 found this helpful. Was this review helpful? Sign in to vote.
Permalink",3
2 October 2022,Awful Movie,"I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",1
1 August 2022,The worst movie of all time,"I wasted 2 hours of my time very very overrated my friend rates at 1 and also me Really bad and that ending is the worse DONT WASTE YOUR TIME.

The worst movie of all time.
7 out of 20 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
8 June 2022,I'll never get that time back.,"Where should i start? For me this movie was a complete disaster. I went to see it on the ratings from imdb and boy were they wrong for me. 2 hours 20 minutes for a final reconciliation that they could have done five minutes into the movie. I don't usually do ""other peoples trips"" but in rare instances they can be mesmeric just like Fear and Loathing in Las Vegas or The Matrix 1. But for me this didn't work at all. The acting was seriously poor, the comedy was juvenile, it was difficult to follow rambling from one scene to the next and it was way too long. The worst part was when some of the actors began to put pointed ornaments in their backsides. It wasn't funny but rather childish and crude. But all this is just my opinion. I heard people behind me say they enjoyed it and thats fair enough. Maybe something extra to enhance the experience was necessary but for me im just sorry i actually paid for the experience in time and money. If there were a minus on the scale id give it -10.
6 out of 10 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
19 March 2023,"""it's a wonderful life"" ... on crack!","I've never done heavy drugs but I'm sure an acid trip is equivalent to what I just watched. It was like the Matrix meets It's a Wonderful Life meets the 90s TV show Sliders... all on really heavy drugs. I kept hoping for an explanation or an understanding as to what the heck was happening... but it never came. I have no idea how this won best picture. Nothing against the actors, they all did a wonderful job considering what they were asked to portray. I'm sitting here, writing this seconds after just finishing the movie and I still couldn't tell you what I just watched. Save yourself the 2.5 hrs and watch something else. Thank me later.
13 out of 23 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
19 March 2023,The movie is pointless,"I have trouble turning off my brain. Anxieties, worries, mundane to-dos, even positive things, sometimes feel like they're swirling around in a chaotic funnel cloud and I would like nothing more than to sit in physical and mental silence.

""Everything Everywhere All At Once"" felt like the inside of my head. In a world of non-stop, 24/7 news, most of it bad, how is a person like me, who has trouble filtering out things that affect me directly from all of the other things that are just out there happening in general and over which I have no control, supposed to cope?

One answer is to decide that nothing matters anyway and give up caring. But that means deciding that my wife doesn't matter. And that my kids don't matter. And that art, and nature, and things that bring joy to my life, don't matter.

Another way is to decide that some things, ok maybe most things, don't matter, but that there are things that do, and those are the things that make it all worth it. I get to decide what those things are.

The first approach is nihilistic. The second approach is empowering. This film explores both approaches, and I was a sobbing mess at the end.

I will say there were times that I was a bit exhausted by this movie. It throws a lot on the screen and at the viewer, and occasionally it can't keep up with its ambitions. But this was mostly a home run.

Michell Yeoh does terrific work in this, but the MVP is Ke Huy Quan (Short Round from the ""Indiana Jones"" movies).

Grade: A.",1
29 May 2022,WEIRD. I don't understand the crazily high reviews,"This film is the strangest thing I've ever watched. It flips through multiple universes and it's impossible to keep up with what's going on.

It's so overrated. I would not recommend. Two hours later I have no clue what the story line is.
10 out of 19 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
20 May 2022,Wasteful 2 hours!,"Total Wasting of 2 hours!

At the beginning, it felt good, but too much talk, which made this movie so boring. And they try so hard to make a story, at the end it is hard to understand what is going on!. Dumb everywhere, like 15 minutes in single movement!
9 out of 22 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
8 April 2023,This is my first review - I just need to unleash my amazement,"This is my first review. I simply just cannot understand all the hipe about this movie. It's a chaotic mashup of massive nonsense put up in a extremely camp and cheesy way.

The acting is very good (and my 5 stars are due to that) but I'm sure other actors deserved to get the academy awards more than the three that work in this movie and got them.

Technically the movie is overwhelming -but not in the right way. The cinematography and the visual effects are confusing, cloying, and sometimes stunningly cheap.

The music is just fine.

The storyline is a compost of absurdities that end up in an astonishingly sickly-sweet, mawkish, tricky and fake fable about love and acceptance.

I definitely think humanity has gone bananas. This movie and its success and the awards that it got are just another little evidence.",5
4 June 2022,"Like most A24 movies, this is another extremely overhyped pile of trash","The 8.4 score is unjustified. The movie has nothing going for it. The comedy is predictable. The story is boring. The telling of the story is amateurish. The characters are stereotypical. The length of the movie is too long for the substance that's there to work with.

I would rather watch paint dry than to watch this steaming pile of garbage.
16 out of 31 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
20 May 2022,Dreadful,"I don't often write a review but this has got to be up there with the worst movie ever made. People rating this a ten must be watching something different.
13 out of 26 found this helpful. Was this review helpful? Sign in to vote.
Permalink",1
